,Date,Close/Last,Volume,Open,High,Low
50,2021-03-29,3075.73,2745968,3055.439,3091.25,3028.445
51,2021-03-26,3052.03,3312924,3044.06,3056.66,2996.0
52,2021-03-25,3046.26,3563469,3072.99,3109.78,3037.14
53,2021-03-24,3087.07,2958981,3151.04,3160.31,3085.15
54,2021-03-23,3137.5,3817263,3127.0,3182.0,3120.8501
55,2021-03-22,3110.87,2902179,3067.85,3126.58,3060.05
56,2021-03-19,3074.96,4625354,3029.23,3077.285,3016.63
57,2021-03-18,3027.99,3657027,3101.0,3116.63,3025.0
58,2021-03-17,3135.73,3118584,3073.22,3173.05,3070.22
59,2021-03-16,3091.86,2538764,3104.97,3128.91,3075.8601
60,2021-03-15,3081.68,2918592,3074.57,3082.24,3032.09
61,2021-03-12,3089.49,2421888,3075.0,3098.98,3045.5
62,2021-03-11,3113.59,2776391,3104.01,3131.7843,3082.93
63,2021-03-10,3057.64,3012489,3098.45,3116.46,3030.05
64,2021-03-09,3062.85,4030032,3017.99,3090.96,3005.1474
65,2021-03-08,2951.95,4185008,3015.0,3064.59,2951.31
66,2021-03-05,3000.46,5388551,3005.0,3009.0,2881.0001
67,2021-03-04,2977.57,5481578,3012.0,3058.13,2945.43
68,2021-03-03,3005.0,3988725,3081.18,3107.775,2995.0
69,2021-03-02,3094.53,2595762,3143.47,3163.52,3087.1201
70,2021-03-01,3146.14,2733963,3127.89,3149.56,3097.99
71,2021-02-26,3092.93,4275930,3095.2,3122.44,3036.7
72,2021-02-25,3057.16,4533801,3136.74,3178.26,3047.76
73,2021-02-24,3159.53,3011275,3166.75,3171.23,3125.38
74,2021-02-23,3194.5,4677222,3127.03,3204.73,3093.6
75,2021-02-22,3180.74,3515679,3208.13,3232.3199,3172.26
76,2021-02-19,3249.9,4305184,3328.23,3333.5,3245.75
77,2021-02-18,3328.23,3033607,3282.42,3338.0,3273.94
78,2021-02-17,3308.64,3302099,3263.6,3320.91,3259.4996
79,2021-02-16,3268.95,2574721,3254.05,3308.3,3253.591
80,2021-02-12,3277.71,2335339,3250.0,3280.25,3233.31
81,2021-02-11,3262.13,2301417,3292.0,3292.0,3248.06
82,2021-02-10,3286.58,3151550,3314.0,3317.9548,3254.0
83,2021-02-09,3305.0,2203526,3312.49,3338.0,3297.84
84,2021-02-08,3322.94,3257391,3358.5,3364.9999,3304.0
85,2021-02-05,3352.15,3620808,3319.0,3377.0,3302.71
86,2021-02-04,3331.0,3670661,3330.0,3347.0,3277.75
87,2021-02-03,3312.53,7088781,3425.01,3434.0,3308.62
88,2021-02-02,3380.0,7098637,3380.0,3427.74,3361.125
89,2021-02-01,3342.88,4160212,3242.36,3350.26,3235.025
90,2021-01-29,3206.2,4293556,3230.0,3236.99,3184.55
91,2021-01-28,3237.62,3149228,3235.04,3301.68,3228.69
92,2021-01-27,3232.58,4660158,3341.49,3346.52,3207.08
93,2021-01-26,3326.13,2955235,3296.356,3338.0,3282.87
94,2021-01-25,3294.0,3749758,3328.5,3363.89,3243.1463
95,2021-01-22,3292.23,2821914,3304.31,3321.91,3283.1644
96,2021-01-21,3306.99,4945051,3293.0,3348.55,3289.5675
97,2021-01-20,3263.38,5309835,3181.99,3279.8,3175.0
98,2021-01-19,3120.76,3305142,3107.0,3145.0,3096.0
99,2021-01-15,3104.25,4243995,3123.02,3142.545,3095.17
100,2021-01-14,3127.47,3070919,3167.52,3177.9999,3120.59
101,2021-01-13,3165.89,3321244,3128.44,3189.95,3122.08
102,2021-01-12,3120.83,3514582,3120.0,3142.1418,3086.0
103,2021-01-11,3114.21,3669095,3148.01,3156.3841,3110.0
104,2021-01-08,3182.7,3537744,3180.0,3190.64,3142.2
105,2021-01-07,3162.16,3514545,3157.0,3208.542,3155.0
106,2021-01-06,3138.38,4394815,3146.48,3197.509,3131.16
107,2021-01-05,3218.51,2655548,3166.01,3223.38,3165.06
108,2021-01-04,3186.63,4411449,3270.0,3272.0,3144.02
109,2020-12-31,3256.93,2957206,3275.0,3282.9219,3241.2
110,2020-12-30,3285.85,3209310,3341.0,3342.1,3282.47
111,2020-12-29,3322.0,4872933,3309.94,3350.65,3281.223
112,2020-12-28,3283.96,5686787,3194.0,3304.0,3172.69
113,2020-12-24,3172.69,1451917,3193.9,3202.0,3169.0
114,2020-12-23,3185.27,2093787,3205.0,3210.13,3184.17
115,2020-12-22,3206.52,2381781,3202.843,3222.0,3180.08
116,2020-12-21,3206.18,3836846,3200.01,3226.9666,3166.0
117,2020-12-18,3201.65,5995713,3243.99,3249.42,3171.6
118,2020-12-17,3236.08,3474347,3250.0,3263.51,3221.0
119,2020-12-16,3240.96,4427616,3176.01,3247.0,3163.68
120,2020-12-15,3165.12,3323686,3181.01,3188.4999,3130.49
121,2020-12-14,3156.97,4155794,3143.0,3190.47,3126.0
122,2020-12-11,3116.42,3064695,3096.66,3118.67,3072.82
123,2020-12-10,3101.49,3030186,3088.99,3142.1,3076.0
124,2020-12-09,3104.2,4100836,3167.89,3174.43,3088.0
125,2020-12-08,3177.29,3286303,3158.9,3184.13,3120.02
126,2020-12-07,3158.0,2751316,3156.48,3180.76,3141.69
127,2020-12-04,3162.58,2913611,3198.21,3198.21,3158.76
128,2020-12-03,3186.73,2892039,3205.46,3228.64,3181.31
129,2020-12-02,3203.53,3129304,3221.65,3232.0,3173.2601
130,2020-12-01,3220.08,4544382,3188.5,3248.95,3157.18
131,2020-11-30,3168.04,4063916,3208.48,3228.39,3125.55
132,2020-11-27,3195.34,2392867,3211.26,3216.19,3190.05
133,2020-11-25,3185.07,3790403,3141.87,3198.0,3140.26
134,2020-11-24,3118.06,3602102,3100.5,3134.25,3086.258
135,2020-11-23,3098.39,4708887,3116.699,3139.745,3065.46
136,2020-11-20,3099.4,3380138,3117.02,3132.89,3098.0456
137,2020-11-19,3117.02,3010270,3105.31,3125.0,3080.92
138,2020-11-18,3105.46,2916836,3134.0,3140.0,3105.1
139,2020-11-17,3135.66,3444735,3183.545,3189.25,3135.26
140,2020-11-16,3131.06,3808676,3093.2,3142.7,3072.685
141,2020-11-13,3128.81,3762587,3122.0,3141.7227,3085.39
142,2020-11-12,3110.28,4371208,3159.95,3175.88,3086.05
143,2020-11-11,3137.39,4366923,3061.78,3139.145,3050.0
144,2020-11-10,3035.02,6590956,3095.02,3114.0,3019.4828
145,2020-11-09,3143.74,7190406,3231.03,3289.0,3112.1057
146,2020-11-06,3311.37,4647330,3304.64,3322.0,3232.0
147,2020-11-05,3322.0,5789285,3319.97,3366.8,3288.88
148,2020-11-04,3241.16,6839041,3159.99,3244.85,3139.73
149,2020-11-03,3048.41,4897880,3018.53,3074.9,2980.98
150,2020-11-02,3004.48,7257350,3061.74,3079.705,2950.12
151,2020-10-30,3036.15,8396081,3157.75,3167.004,3019.0
152,2020-10-29,3211.01,6596529,3201.27,3257.25,3164.0
153,2020-10-28,3162.78,5588330,3249.3,3264.02,3162.47
154,2020-10-27,3286.33,4291047,3224.94,3291.66,3211.3
155,2020-10-26,3207.04,5901151,3198.74,3282.9799,3153.3
156,2020-10-23,3204.4,3466687,3191.0,3205.33,3140.0
157,2020-10-22,3176.4,4212005,3189.87,3198.75,3121.94
158,2020-10-21,3184.94,4592736,3212.5,3233.875,3160.0
159,2020-10-20,3217.01,4509678,3222.28,3266.0,3192.01
160,2020-10-19,3207.21,5223626,3299.61,3329.0,3192.735
161,2020-10-16,3272.71,6474353,3363.23,3399.6606,3160.0
162,2020-10-15,3338.65,5223448,3292.01,3355.88,3280.0
163,2020-10-14,3363.71,5828916,3447.0,3464.88,3340.0
164,2020-10-13,3443.63,5744697,3467.99,3492.38,3424.217
165,2020-10-12,3442.93,8364198,3349.94,3496.24,3339.55
166,2020-10-09,3286.65,4907871,3210.0,3288.99,3197.83
167,2020-10-08,3190.55,3174114,3224.99,3233.2944,3174.99
168,2020-10-07,3195.69,4309439,3135.0,3200.0,3132.385
169,2020-10-06,3099.96,5086857,3165.0,3182.0,3090.0
170,2020-10-05,3199.2,3775332,3145.84,3202.53,3140.85
171,2020-10-02,3125.0,5613098,3153.63,3195.7965,3123.0
172,2020-10-01,3221.26,4971922,3208.0,3224.0,3172.0
173,2020-09-30,3148.73,4896101,3141.14,3212.88,3133.99
174,2020-09-29,3144.88,3503398,3175.39,3188.26,3132.54
175,2020-09-28,3174.05,4224165,3148.85,3175.04,3117.1684
176,2020-09-25,3095.13,4615202,3054.86,3101.54,2999.0
177,2020-09-24,3019.79,5529392,2977.79,3069.3,2965.0
178,2020-09-23,2999.86,5652665,3120.43,3126.999,2992.3759
179,2020-09-22,3128.99,6948816,3033.835,3133.99,3000.2
180,2020-09-21,2960.47,6117925,2906.5,2962.0,2871.0
181,2020-09-18,2954.91,8892580,3031.74,3037.8,2905.54
182,2020-09-17,3008.73,6449050,3009.25,3029.432,2972.55
183,2020-09-16,3078.1,4531189,3179.99,3187.238,3074.15
184,2020-09-15,3156.13,4021535,3136.16,3175.02,3108.92
185,2020-09-14,3102.97,4529596,3172.937,3187.39,3096.0
186,2020-09-11,3116.22,5093982,3208.69,3217.3409,3083.98
187,2020-09-10,3175.11,5330741,3307.219,3349.89,3170.55
188,2020-09-09,3268.61,5188675,3202.99,3303.175,3185.0
189,2020-09-08,3149.84,6094205,3144.0,3250.845,3130.0
190,2020-09-04,3294.62,8781754,3318.0,3381.5,3111.13
191,2020-09-03,3368.0,8161113,3485.0,3488.41,3303.0
192,2020-09-02,3531.45,3931476,3547.0,3552.25,3486.685
193,2020-09-01,3499.12,3476407,3489.58,3513.87,3467.0
194,2020-08-31,3450.96,4185885,3408.99,3495.0,3405.0
195,2020-08-28,3401.8,2896978,3423.0,3433.3699,3386.5
196,2020-08-27,3400.0,4264795,3450.05,3453.0,3378.0
197,2020-08-26,3441.85,6508743,3351.11,3451.7387,3344.5675
198,2020-08-25,3346.49,3992842,3294.99,3357.4,3267.0
199,2020-08-24,3307.46,4666258,3310.15,3380.315,3257.5608
200,2020-08-21,3284.72,3575862,3295.0,3314.3962,3275.39
201,2020-08-20,3297.37,3332478,3252.0,3312.62,3238.0
202,2020-08-19,3260.48,4185137,3303.01,3315.9,3256.0001
203,2020-08-18,3312.49,5345974,3212.0,3320.0,3205.8187
204,2020-08-17,3182.41,2691237,3173.12,3194.97,3154.1775
205,2020-08-14,3148.02,2751723,3178.18,3178.2357,3120.0
206,2020-08-13,3161.02,3149043,3182.99,3217.5211,3155.0
207,2020-08-12,3162.24,3527229,3108.0,3174.385,3101.42
208,2020-08-11,3080.67,3718057,3113.2,3159.22,3073.0
209,2020-08-10,3148.16,3167274,3170.31,3172.51,3101.52
210,2020-08-07,3167.46,3936127,3224.01,3240.81,3140.6726
211,2020-08-06,3225.0,3940602,3194.36,3247.47,3165.43
212,2020-08-05,3205.03,3930025,3143.77,3213.5859,3127.3
213,2020-08-04,3138.83,4694294,3101.21,3167.24,3101.21
214,2020-08-03,3111.89,5074663,3180.51,3184.0,3104.0
215,2020-07-31,3164.68,8083369,3244.0,3246.82,3151.0
216,2020-07-30,3051.88,6128265,3014.0,3092.0,3005.0
217,2020-07-29,3033.53,2974060,3030.99,3039.1592,2996.77
218,2020-07-28,3000.33,3126651,3054.27,3077.0926,2995.76
219,2020-07-27,3055.21,4170492,3062.0,3098.0,3015.77
220,2020-07-24,3008.91,5632413,2930.0,3031.58,2888.0
221,2020-07-23,2986.55,5656906,3098.2713,3098.2713,2970.0
222,2020-07-22,3099.91,4104225,3125.0,3149.9999,3065.26
223,2020-07-21,3138.29,6134965,3232.49,3240.5758,3105.72
224,2020-07-20,3196.84,7598176,3000.2,3201.3599,2994.0172
225,2020-07-17,2961.97,4761319,3009.0,3024.0,2948.45
226,2020-07-16,2999.9,6394246,2971.06,3032.0,2918.23
227,2020-07-15,3008.87,5788874,3080.23,3098.35,2973.1801
228,2020-07-14,3084.0,7231933,3089.0,3127.38,2950.0
229,2020-07-13,3104.0,7720420,3251.06,3344.29,3068.3901
230,2020-07-10,3200.0,5485982,3191.76,3215.0,3135.7
231,2020-07-09,3182.63,6388659,3115.99,3193.8799,3074.0016
232,2020-07-08,3081.11,5037635,3022.61,3083.97,3012.4301
233,2020-07-07,3000.12,5257514,3058.55,3069.55,2990.0
234,2020-07-06,3057.04,6880642,2934.97,3059.88,2930.0
235,2020-07-02,2890.3,6593387,2912.01,2955.56,2871.1021
236,2020-07-01,2878.7,6363439,2757.99,2895.0,2754.0
237,2020-06-30,2758.82,3769686,2685.065,2769.63,2675.03
238,2020-06-29,2680.38,4223422,2690.01,2696.8,2630.08
239,2020-06-26,2692.87,6500784,2775.056,2782.5688,2688.0
240,2020-06-25,2754.58,2968657,2739.55,2756.23,2712.14
241,2020-06-24,2734.4,4526605,2780.0,2796.0,2721.0
242,2020-06-23,2764.41,4231707,2726.02,2783.11,2718.04
243,2020-06-22,2713.82,3208780,2684.5,2715.0,2669.0
244,2020-06-19,2675.01,5776963,2678.08,2697.43,2659.0
245,2020-06-18,2653.98,2487774,2647.01,2659.64,2636.11
246,2020-06-17,2640.98,2959316,2647.5,2655.0,2631.82
247,2020-06-16,2615.27,3595649,2620.0,2620.0,2576.0
248,2020-06-15,2572.68,3873335,2526.6,2584.0,2508.0001
249,2020-06-12,2545.02,5436127,2601.21,2621.4766,2503.35
250,2020-06-11,2557.96,5800107,2603.5,2671.38,2536.23
251,2020-06-10,2647.45,4946031,2645.0,2722.35,2626.26
252,2020-06-09,2600.86,5175950,2529.44,2626.43,2525.0
253,2020-06-08,2524.06,3970654,2500.2,2530.0,2487.335
254,2020-06-05,2483.0,3306445,2444.51,2488.645,2437.13
255,2020-06-04,2460.6,2948710,2477.43,2507.54,2450.01
256,2020-06-03,2478.4,2671024,2468.01,2488.0,2461.17
257,2020-06-02,2472.41,2529903,2467.0,2473.53,2445.31
258,2020-06-01,2471.04,2938032,2448.0,2476.93,2444.17
259,2020-05-29,2442.37,3529329,2415.94,2442.37,2398.1973
260,2020-05-28,2401.1,3193136,2384.33,2436.9699,2378.23
261,2020-05-27,2410.39,5056945,2404.99,2413.58,2330.0
262,2020-05-26,2421.86,3568153,2458.0,2462.0,2414.06
263,2020-05-22,2436.88,2867079,2455.01,2469.85,2430.13
264,2020-05-21,2446.74,5114403,2500.0,2525.45,2442.54
265,2020-05-20,2497.94,3998143,2477.87,2500.01,2467.27
266,2020-05-19,2449.33,4320498,2429.83,2484.995,2428.97
267,2020-05-18,2426.26,4366572,2404.346,2433.0,2384.01
268,2020-05-15,2409.78,4234951,2368.52,2411.0,2356.37
269,2020-05-14,2388.85,3648128,2361.01,2391.37,2353.21
270,2020-05-13,2367.92,4782919,2366.8,2407.7,2337.805
271,2020-05-12,2356.95,3074916,2411.85,2418.9999,2355.0
272,2020-05-11,2409.0,3259231,2374.7,2419.665,2372.11
273,2020-05-08,2379.61,3211228,2372.14,2387.2449,2357.0
274,2020-05-07,2367.61,3396411,2374.78,2376.0,2343.11
275,2020-05-06,2351.26,3117814,2329.44,2357.45,2320.0
276,2020-05-05,2317.8,3242496,2340.0,2351.0,2307.1251
277,2020-05-04,2315.99,4865926,2256.38,2326.98,2256.38
278,2020-05-01,2286.04,9772605,2336.8,2362.44,2258.1901
279,2020-04-30,2474.0,9534611,2419.84,2475.0,2396.01
280,2020-04-29,2372.71,4591593,2330.01,2391.89,2310.0
281,2020-04-28,2314.08,5269446,2372.1,2373.5,2306.0
282,2020-04-27,2376.0,5645645,2443.2,2444.88,2363.0
283,2020-04-24,2410.22,3831797,2417.0,2420.4332,2382.0
284,2020-04-23,2399.45,5066552,2399.98,2424.22,2382.08
285,2020-04-22,2363.49,4218295,2369.0,2394.0,2351.0
286,2020-04-21,2328.12,7476679,2416.61,2428.3099,2279.66
287,2020-04-20,2393.61,5770694,2389.95,2444.98,2386.05
288,2020-04-17,2375.0,7930010,2372.33,2400.0,2316.02
289,2020-04-16,2408.19,12038200,2346.0,2460.9981,2335.0
290,2020-04-15,2307.68,6866567,2257.68,2333.369,2245.0
291,2020-04-14,2283.32,8087193,2200.47,2292.0,2186.21
292,2020-04-13,2168.87,6716709,2040.0,2180.0,2038.0
293,2020-04-09,2042.76,4655617,2044.3,2053.0,2017.66
294,2020-04-08,2043.0,3977313,2021.0,2044.0,2011.15
295,2020-04-07,2011.6,5113983,2017.11,2035.72,1997.62
296,2020-04-06,1997.59,5773181,1936.0,1998.52,1930.02
297,2020-04-03,1906.59,3609870,1911.15,1926.33,1889.15
298,2020-04-02,1918.83,4335985,1901.64,1927.5258,1890.0
299,2020-04-01,1907.7,4121875,1932.97,1944.96,1893.0
300,2020-03-31,1949.72,5123626,1964.35,1993.02,1944.01
301,2020-03-30,1963.95,6126087,1922.83,1973.63,1912.34
302,2020-03-27,1900.1,5387897,1930.86,1939.79,1899.92
303,2020-03-26,1955.49,6235118,1902.0,1956.49,1889.29
304,2020-03-25,1885.84,6479073,1920.69,1950.26,1885.78
305,2020-03-24,1940.1,7147080,1951.495,1955.0,1900.3403
306,2020-03-23,1902.83,7808489,1827.75,1919.4,1812.0
307,2020-03-20,1846.09,9817850,1926.31,1957.0,1820.73
308,2020-03-19,1880.93,10399940,1860.0,1945.0,1832.65
309,2020-03-18,1830.0,9645218,1750.0,1841.66,1745.0
310,2020-03-17,1807.84,10917130,1775.47,1857.775,1689.2402
311,2020-03-16,1689.15,8917265,1641.51,1759.4519,1626.0318
312,2020-03-13,1785.0,8809725,1755.0,1786.31,1680.62
313,2020-03-12,1676.61,11346210,1721.98,1765.0,1675.0
314,2020-03-11,1820.86,5646831,1857.85,1871.3194,1801.5
315,2020-03-10,1891.82,7133310,1870.88,1894.27,1818.17
316,2020-03-09,1800.61,7813232,1773.86,1862.77,1761.2901
317,2020-03-06,1901.09,5273580,1875.0,1910.87,1869.5
318,2020-03-05,1924.03,4748210,1933.0,1960.72,1910.0
319,2020-03-04,1975.83,4772919,1946.57,1978.0,1922.0
320,2020-03-03,1908.99,7534491,1975.37,1996.33,1888.0901
321,2020-03-02,1953.95,6761651,1906.49,1954.51,1870.0
322,2020-02-28,1883.75,9493797,1814.63,1889.76,1811.129
323,2020-02-27,1884.3,8143993,1934.38,1975.0,1882.7621
324,2020-02-26,1979.59,5240402,1970.28,2014.67,1960.45
325,2020-02-25,1972.74,6219094,2026.42,2034.6,1958.42
326,2020-02-24,2009.29,6546997,2003.18,2039.295,1987.9742
327,2020-02-21,2095.97,4650740,2142.15,2144.55,2088.0
328,2020-02-20,2153.1,3131342,2173.07,2176.79,2127.45
329,2020-02-19,2170.22,2561165,2167.8,2185.1,2161.12
330,2020-02-18,2155.67,2951070,2125.02,2166.07,2124.105
331,2020-02-14,2134.87,2606169,2155.68,2159.0352,2125.89
332,2020-02-13,2149.87,3031791,2144.99,2170.28,2142.0
333,2020-02-12,2160.0,3334264,2163.2,2180.2494,2155.29
334,2020-02-11,2150.8,5746011,2150.9,2185.95,2136.0
335,2020-02-10,2133.91,5056235,2085.01,2135.6,2084.96
336,2020-02-07,2079.28,5095347,2041.99,2098.53,2038.1
337,2020-02-06,2050.23,3182954,2041.02,2056.3,2024.8001
338,2020-02-05,2039.87,4376174,2071.02,2071.02,2032.0
339,2020-02-04,2049.67,5289338,2029.88,2059.8,2015.37
340,2020-02-03,2004.2,5899094,2010.6,2048.5,2000.25
341,2020-01-31,2008.72,15567280,2051.47,2055.72,2002.27
342,2020-01-30,1870.68,6327438,1858.0,1872.87,1850.61
343,2020-01-29,1858.0,2101390,1864.0,1874.75,1855.02
344,2020-01-28,1853.25,2808040,1840.5,1858.11,1830.02
345,2020-01-27,1828.34,3528509,1820.0,1841.0,1815.34
346,2020-01-24,1861.64,3766181,1891.37,1894.99,1847.44
347,2020-01-23,1884.58,2484613,1885.11,1889.975,1872.76
348,2020-01-22,1887.46,3216257,1896.09,1902.5,1883.34
349,2020-01-21,1892.0,3707785,1865.0,1894.27,1860.0
350,2020-01-17,1864.72,3997340,1885.89,1886.64,1857.25
351,2020-01-16,1877.94,2659493,1882.99,1885.59,1866.02
352,2020-01-15,1862.02,2896592,1872.25,1878.86,1855.09
353,2020-01-14,1869.44,3446381,1885.88,1887.11,1858.55
354,2020-01-13,1891.3,2785844,1891.31,1898.0,1880.8
355,2020-01-10,1883.16,2856959,1905.37,1906.94,1880.0
356,2020-01-09,1901.05,3174962,1909.89,1917.82,1895.8038
357,2020-01-08,1891.97,3511966,1898.04,1910.9999,1886.4448
358,2020-01-07,1906.86,4134010,1904.5,1913.89,1892.0433
359,2020-01-06,1902.88,4065698,1860.0,1903.69,1860.0
360,2020-01-03,1874.97,3766604,1864.5,1886.1965,1864.5
361,2020-01-02,1898.01,4035910,1875.0,1898.01,1864.15
362,2019-12-31,1847.84,2510380,1842.0,1853.26,1832.23
363,2019-12-30,1846.89,3677306,1874.0,1884.0,1840.62
364,2019-12-27,1869.8,6188754,1882.92,1901.4,1866.01
365,2019-12-26,1868.77,6024608,1801.01,1870.46,1799.5
366,2019-12-24,1789.21,881337,1793.81,1795.57,1787.575
367,2019-12-23,1793.0,2137493,1788.26,1793.0,1784.51
368,2019-12-20,1786.5,5152460,1799.615,1802.97,1782.45
369,2019-12-19,1792.28,2738320,1780.5,1792.99,1774.06
370,2019-12-18,1784.03,3354137,1795.02,1798.2,1782.36
371,2019-12-17,1790.66,3646697,1778.01,1792.0,1777.39
372,2019-12-16,1769.21,3149345,1767.0,1769.5,1757.05
373,2019-12-13,1760.94,2747909,1765.0,1768.99,1755.0
374,2019-12-12,1760.33,3103949,1750.0,1764.0,1745.44
375,2019-12-11,1748.72,2101318,1741.67,1750.0,1735.7102
376,2019-12-10,1739.21,2515644,1747.4,1750.67,1735.0
377,2019-12-09,1749.51,2502489,1750.66,1766.8919,1745.61
378,2019-12-06,1751.6,3119979,1751.2,1754.4,1740.13
379,2019-12-05,1740.48,2827852,1763.5,1763.5,1740.0
380,2019-12-04,1760.69,2680700,1774.01,1789.0894,1760.2201
381,2019-12-03,1769.96,3529582,1760.0,1772.87,1747.23
382,2019-12-02,1781.6,3931750,1804.4,1805.55,1762.68
383,2019-11-29,1800.8,1923440,1817.78,1824.69,1800.79
384,2019-11-27,1818.51,3035846,1801.0,1824.5,1797.31
385,2019-11-26,1796.94,3190428,1779.92,1797.03,1778.35
386,2019-11-25,1773.84,3489467,1753.25,1777.42,1753.24
387,2019-11-22,1745.72,2479081,1739.02,1746.43,1731.0
388,2019-11-21,1734.71,2662938,1743.0,1746.87,1730.36
389,2019-11-20,1745.53,2793759,1749.14,1762.524,1734.12
390,2019-11-19,1752.79,2274535,1756.99,1760.68,1743.03
391,2019-11-18,1752.53,2841907,1738.3,1753.7,1722.71
392,2019-11-15,1739.49,3931141,1760.05,1761.68,1732.86
393,2019-11-14,1754.6,2269417,1751.43,1766.5931,1749.56
394,2019-11-13,1753.11,2926892,1773.39,1775.0,1747.3216
395,2019-11-12,1778.0,2038925,1774.66,1786.22,1771.91
396,2019-11-11,1771.65,1947810,1778.0,1780.0,1767.13
397,2019-11-08,1785.88,2126198,1787.89,1789.88,1774.04
398,2019-11-07,1788.2,2651086,1803.76,1805.9,1783.48
399,2019-11-06,1795.77,2029783,1801.0,1802.5,1788.58
400,2019-11-05,1801.71,1885543,1809.16,1810.25,1794.0
401,2019-11-04,1804.66,2771922,1801.01,1815.06,1801.01
402,2019-11-01,1791.44,2790354,1788.01,1797.445,1785.21
403,2019-10-31,1776.66,2781185,1775.99,1792.0,1771.4753
404,2019-10-30,1779.99,2449405,1760.24,1782.38,1759.115
405,2019-10-29,1762.71,2276855,1774.81,1777.0,1755.81
406,2019-10-28,1777.08,3708851,1748.06,1778.7,1742.5
407,2019-10-25,1761.33,9626402,1697.55,1764.21,1695.0
408,2019-10-24,1780.78,5204350,1771.09,1788.3379,1760.27
409,2019-10-23,1762.17,2190380,1761.3,1770.05,1742.0
410,2019-10-22,1765.73,2234425,1788.15,1789.7799,1762.0
411,2019-10-21,1785.66,2224902,1769.66,1785.88,1765.0
412,2019-10-18,1757.51,3366091,1787.8,1793.98,1749.2001
413,2019-10-17,1787.48,2713773,1796.49,1798.85,1782.02
414,2019-10-16,1777.43,2804068,1773.33,1786.24,1770.521
415,2019-10-15,1767.38,3129244,1742.14,1776.45,1740.62
416,2019-10-14,1736.43,1928898,1728.91,1741.8887,1722.0
417,2019-10-11,1731.92,3279534,1742.92,1745.45,1729.86
418,2019-10-10,1720.26,2721531,1725.24,1738.29,1713.75
