,Date,Close/Last,Volume,Open,High,Low
982,2017-07-14,159.97,16305570,160.13,160.32,159.3254
983,2017-07-13,159.26,13912150,158.74,159.78,158.4227
984,2017-07-12,158.9,22710090,156.49,159.16,156.2
985,2017-07-11,155.27,13652540,153.37,155.4225,152.91
986,2017-07-10,153.5,13326410,151.69,153.98,151.51
987,2017-07-07,151.44,13249750,149.25,151.99,149.19
988,2017-07-06,148.82,14934450,149.03,150.04,148.0
989,2017-07-05,150.34,14321330,149.0,150.85,148.13
990,2017-07-03,148.43,13862740,151.72,152.15,147.8
991,2017-06-30,150.98,14909670,151.9,151.92,150.06
992,2017-06-29,151.04,23948630,152.28,152.5,148.9175
993,2017-06-28,153.24,16696230,150.92,153.47,149.86
994,2017-06-27,150.58,19351560,152.84,153.31,150.39
995,2017-06-26,153.59,18030200,156.25,156.5,153.1954
996,2017-06-23,155.07,17897280,152.72,155.2,152.65
997,2017-06-22,153.4,12835380,153.01,154.55,152.91
998,2017-06-21,153.91,14943770,152.36,154.08,151.88
999,2017-06-20,152.25,14733590,152.88,153.84,152.21
1000,2017-06-19,152.87,18944190,151.71,153.57,151.71
1001,2017-06-16,150.64,22843010,149.59,150.83,148.6
1002,2017-06-15,149.8,18956910,147.67,150.0366,146.3747
1003,2017-06-14,150.25,20774910,151.26,152.4,149.05
1004,2017-06-13,150.68,20474720,150.15,151.18,148.9
1005,2017-06-12,148.44,33150610,148.17,149.195,144.56
1006,2017-06-09,149.6,35541670,154.77,155.59,146.61
1007,2017-06-08,154.71,17795860,154.08,154.73,153.1
1008,2017-06-07,153.12,12040430,153.27,153.75,152.34
1009,2017-06-06,152.81,13443610,153.41,154.52,152.48
1010,2017-06-05,153.63,12504820,153.64,154.7088,153.41
1011,2017-06-02,153.61,16838650,151.85,153.63,151.3
1012,2017-06-01,151.53,14511530,151.75,152.29,150.3
1013,2017-05-31,151.46,18001140,152.7,153.35,151.09
1014,2017-05-30,152.38,13213700,151.97,152.9,151.64
1015,2017-05-26,152.13,14984540,152.23,152.25,151.15
1016,2017-05-25,151.96,19827210,150.3,152.59,149.95
1017,2017-05-24,150.04,17914740,148.51,150.23,148.42
1018,2017-05-23,148.07,12807840,148.52,148.81,147.25
1019,2017-05-22,148.24,12578390,148.08,148.59,147.69
1020,2017-05-19,148.06,16165160,148.445,149.39,147.96
1021,2017-05-18,147.66,22778870,144.72,148.15,144.51
1022,2017-05-17,144.85,28232610,148.0,148.67,144.4216
1023,2017-05-16,149.78,14506870,150.11,150.21,149.03
1024,2017-05-15,150.19,14952950,150.17,151.48,149.77
1025,2017-05-12,150.33,9584769,150.4,150.46,149.63
1026,2017-05-11,150.04,11832750,150.31,150.65,149.41
1027,2017-05-10,150.29,11994140,150.23,150.52,148.86
1028,2017-05-09,150.48,17381800,151.49,152.59,150.21
1029,2017-05-08,151.06,15813350,150.71,151.08,149.74
1030,2017-05-05,150.24,17104730,151.45,151.63,149.79
1031,2017-05-04,150.85,36185180,150.17,151.52,148.72
1032,2017-05-03,151.8,28301550,153.6,153.6,151.34
1033,2017-05-02,152.78,21617190,153.34,153.44,151.66
1034,2017-05-01,152.46,25170200,151.74,152.57,151.42
1035,2017-04-28,150.25,30607510,149.5,151.53,149.07
1036,2017-04-27,147.7,11072600,146.67,147.75,146.14
1037,2017-04-26,146.56,12388100,147.09,147.59,146.09
1038,2017-04-25,146.49,17718030,145.79,147.15,145.7898
1039,2017-04-24,145.47,14397480,144.96,145.6738,144.34
1040,2017-04-21,143.68,12172640,143.9,144.17,142.27
1041,2017-04-20,143.8,15948700,142.95,144.25,142.689
1042,2017-04-19,142.27,15544500,141.35,143.04,141.27
1043,2017-04-18,140.96,14795020,141.27,141.905,140.61
1044,2017-04-17,141.42,11488510,139.76,141.55,139.75
1045,2017-04-13,139.39,10939950,139.62,140.58,139.33
1046,2017-04-12,139.58,11600930,139.72,140.4,139.44
1047,2017-04-11,139.92,16627940,140.8,141.0299,138.81
1048,2017-04-10,141.04,9033921,141.0,141.43,140.63
1049,2017-04-07,140.78,11811450,141.2,141.55,140.24
1050,2017-04-06,141.17,15089610,142.11,142.22,140.91
1051,2017-04-05,141.85,17132150,142.26,143.44,141.29
1052,2017-04-04,141.73,11934110,141.86,142.09,141.27
1053,2017-04-03,142.28,13552550,141.93,142.47,140.82
1054,2017-03-31,142.05,11366390,142.31,142.63,141.89
1055,2017-03-30,142.41,12393610,142.4,142.95,141.85
1056,2017-03-29,142.65,16504590,141.99,142.86,141.43
1057,2017-03-28,141.76,14660670,140.36,141.95,140.01
1058,2017-03-27,140.32,12791820,139.05,140.65,138.77
1059,2017-03-24,140.34,16636900,140.08,141.0244,139.76
1060,2017-03-23,139.53,12992700,139.48,140.39,139.09
1061,2017-03-22,139.59,17020610,137.93,139.79,137.6
1062,2017-03-21,138.51,29855980,141.15,142.3082,138.4
1063,2017-03-20,139.94,12002150,139.71,140.19,139.25
1064,2017-03-17,139.84,20487730,140.34,140.34,139.7
1065,2017-03-16,139.99,13604260,140.2,140.25,139.73
1066,2017-03-15,139.72,19315340,139.29,140.1,138.49
1067,2017-03-14,139.32,12935370,139.46,139.46,138.52
1068,2017-03-13,139.6,10949000,138.71,139.68,138.6729
1069,2017-03-10,138.79,16299220,138.91,139.49,138.22
1070,2017-03-09,138.24,15523900,137.72,138.57,137.4
1071,2017-03-08,137.72,10174840,137.15,137.99,137.0516
1072,2017-03-07,137.3,13517880,137.03,138.37,136.99
1073,2017-03-06,137.42,12562040,136.88,137.83,136.51
1074,2017-03-03,137.17,11154380,136.63,137.33,136.08
1075,2017-03-02,136.76,12278560,137.09,137.82,136.31
1076,2017-03-01,137.42,16241330,136.47,137.48,136.3
1077,2017-02-28,135.54,16096310,136.79,136.805,134.75
1078,2017-02-27,136.41,14300970,135.26,137.1846,135.02
1079,2017-02-24,135.44,12617180,134.16,135.62,134.16
1080,2017-02-23,135.36,18408460,135.89,136.12,134.33
1081,2017-02-22,136.12,27331930,133.6,136.79,133.46
1082,2017-02-21,133.72,14735860,133.5,133.91,132.9
1083,2017-02-17,133.53,12265480,133.5,134.0912,133.17
1084,2017-02-16,133.84,12816260,133.07,133.87,133.022
1085,2017-02-15,133.44,13215470,133.45,133.7,132.66
1086,2017-02-14,133.85,14346090,134.1,134.23,132.55
